Čas (Index),Buy_Price,Sell_Price,Sloupec_3,Sloupec_4,Sloupec_5,Sloupec_6
177433197.1721,1471.0000000000318,1239.9999999999857,2329504,4490354,6772561,30600485
177433199.1721,1471.0000000000318,1240.0999999999856,2329504,4561813,6772561,30600706
177433201.1721,1471.0000000000318,1240.0999999999856,2329504,4561792,6772561,30600727
177433203.1721,1471.0000000000318,1240.0999999999856,2329504,4561762,6772561,30600757
177433205.1721,1471.0000000000318,1240.0999999999856,2329361,4561612,6772817,30600907
177433207.1721,1471.0000000000318,1240.0999999999856,2328849,4561100,6773329,30601419
177433209.1721,1471.0000000000318,1240.0999999999856,2328849,4561097,6773329,30601422
177433211.1721,1471.0000000000318,1240.0999999999856,2328849,4561025,6773329,30601494
177433213.1721,1471.0000000000318,1240.0999999999856,2328849,4560089,6773329,30602430
177433215.1721,1471.0000000000318,1240.0999999999856,2328849,4558581,6773329,30603938
177433217.1721,1471.0000000000318,1240.0999999999856,2328849,4556366,6773329,30606153
177433219.1721,1471.0000000000318,1240.0999999999856,2328849,4556243,6773329,30606276
177433221.1721,1471.0000000000318,1240.0999999999856,2328849,4554239,6773329,30608280
177433223.1721,1471.0000000000318,1240.0999999999856,2328804,4553360,6773374,30609159
177433225.1721,1471.0000000000318,1240.0999999999856,2328804,4553266,6773374,30609253
177433227.1721,1471.0000000000318,1240.0999999999856,2328804,4553239,6773374,30609280
177433229.1721,1471.0000000000318,1240.0999999999856,2328804,4552376,6773374,30610143
177433231.1721,1470.900000000032,1240.0999999999856,2328804,4552206,6773374,30610313
177433233.1721,1470.900000000032,1240.0999999999856,2328824,4551493,6773374,30611026
177433235.1721,1470.800000000032,1240.1999999999855,2330364,4551353,6773374,30611166
177433237.1721,1470.800000000032,1240.1999999999855,2330364,4622289,6773374,30611230
177433239.1721,1470.800000000032,1240.1999999999855,2330364,4622288,6773374,30611231
177433241.1721,1470.800000000032,1240.1999999999855,2330364,4620890,6773374,30612629
177433243.1721,1470.800000000032,1240.1999999999855,2330364,4620378,6773374,30613141
177433245.1721,1470.700000000032,1240.2999999999854,2330364,4640378,6773374,30613141
177433247.1721,1470.700000000032,1240.2999999999854,2330466,4639780,6773374,30613739
177433249.1721,1470.700000000032,1240.3999999999853,2330466,4711446,6773374,30613753
177433251.1721,1470.700000000032,1240.4999999999852,2330466,4711446,6773374,30613753
177433253.1721,1470.6000000000322,1240.4999999999852,2328924,4719446,6773376,30613753
177433255.1721,1470.6000000000322,1240.4999999999852,2328919,4719334,6773381,30613865
177433257.1721,1470.6000000000322,1240.4999999999852,2328919,4719307,6773381,30613892
177433259.1721,1470.6000000000322,1240.4999999999852,2328919,4719307,6773381,30613892
177433261.1721,1470.6000000000322,1240.5999999999851,2328919,4790983,6773381,30613896
177433263.1721,1470.5000000000323,1240.5999999999851,2328925,4790053,6773381,30614826
177433265.1721,1470.5000000000323,1240.5999999999851,2328925,4788100,6773381,30616779
177433267.1721,1470.5000000000323,1240.5999999999851,2328925,4788100,6773381,30616779
177433269.1721,1470.5000000000323,1240.5999999999851,2328925,4788100,6773381,30616779
177433271.1721,1470.4000000000324,1240.5999999999851,2328925,4788036,6773381,30616843
177433273.1721,1470.4000000000324,1240.5999999999851,2330601,4788035,6773382,30616844
177433275.1721,1470.4000000000324,1240.5999999999851,2330601,4787554,6773382,30617325
177433277.1721,1470.3000000000325,1240.5999999999851,2331049,4787298,6773382,30617581
177433279.1721,1470.3000000000325,1240.5999999999851,2331049,4786978,6773382,30617901
177433281.1721,1470.3000000000325,1240.5999999999851,2331049,4786762,6773382,30618117
177433283.1721,1470.3000000000325,1240.5999999999851,2331049,4786762,6773382,30618117
177433285.1721,1470.1000000000324,1240.5999999999851,2332583,4786586,6773382,30618293
177433287.1721,1470.1000000000324,1249.9999999999852,2332903,4858042,6773638,30618517
177433289.1721,1470.1000000000324,1249.9999999999852,2332903,5001217,6773638,30618702
177433291.1721,1470.1000000000324,1249.9999999999852,2332659,5001217,6773882,30618702
177433293.1721,1448.1000000000324,1249.9999999999852,2332752,5000466,6773882,30619453
177433295.2721,1448.1000000000324,1249.9999999999852,2332752,5000446,6773882,30619473
177433297.1721,1448.1000000000324,1249.9999999999852,2332752,5000443,6773882,30619476
177433299.1721,1448.1000000000324,1250.0999999999851,2332752,4999707,6773882,30620212
177433301.1721,1448.1000000000324,1250.0999999999851,2332752,5071323,6773882,30620276
177433303.1721,1448.1000000000324,1250.0999999999851,2332752,5071182,6773882,30620417
177433305.1721,1448.1000000000324,1250.0999999999851,2332751,5071059,6773883,30620540
177433307.1721,1448.1000000000324,1250.0999999999851,2332751,5070918,6773883,30620681
177433309.1721,1448.1000000000324,1250.0999999999851,2332751,5070855,6773883,30620744
177433311.1721,1448.1000000000324,1250.0999999999851,2332751,5070825,6773883,30620774
177433313.1721,1448.1000000000324,1250.0999999999851,2332751,5070797,6773883,30620802
177433315.1721,1448.1000000000324,1250.199999999985,2332750,5070379,6773884,30621220
177433317.1721,1448.0000000000325,1250.199999999985,2333399,5076361,6773884,30621238
177433319.1721,1447.9000000000326,1250.199999999985,2333399,5076334,6773884,30621265
177433321.1721,1447.8000000000327,1250.299999999985,2334070,5077673,6773884,30621398
177433323.1721,1447.8000000000327,1250.299999999985,2334070,5077645,6773884,30621426
177433325.1721,1447.8000000000327,1250.299999999985,2333420,5077617,6773885,30621454
177433327.1721,1447.8000000000327,1250.299999999985,2333419,5077431,6773886,30621640
177433329.1721,1447.8000000000327,1250.299999999985,2333419,5077431,6773886,30621640
177433331.1721,1447.8000000000327,1250.299999999985,2333419,5077431,6773886,30621640
177433333.1721,1447.8000000000327,1250.299999999985,2333419,5076371,6773886,30622700
177433335.1721,1447.8000000000327,1250.299999999985,2333419,5076344,6773886,30622727
177433337.1721,1447.7000000000328,1250.199999999985,2333441,5076344,6773886,30622727
177433339.1721,1447.6000000000329,1250.299999999985,2333953,5078345,6773886,30622966
177433341.1721,1447.6000000000329,1250.299999999985,2333953,5078241,6773886,30623070
177433343.1721,1447.6000000000329,1250.299999999985,2333953,5078168,6765890,30592984
177433345.1721,1447.500000000033,1250.099999999985,2334088,5078167,6765890,30592985
177433347.1721,1447.500000000033,1250.099999999985,2336328,5053895,6765890,30617257
177433349.1721,1447.500000000033,1250.099999999985,2336328,5053828,6765890,30617324
177433351.1721,1447.400000000033,1250.099999999985,2336200,5053685,6766018,30617467
177433353.1721,1447.400000000033,1250.099999999985,2336847,5053425,6766018,30617727
177433355.1721,1447.400000000033,1250.099999999985,2336686,5053273,6766179,30617879
177433357.1721,1447.3000000000332,1250.099999999985,2336582,5053109,6766283,30618043
177433359.1721,1447.3000000000332,1250.099999999985,2338116,5051098,6766283,30620054
177433361.1721,1447.3000000000332,1250.099999999985,2338116,5051044,6766283,30620108
177433363.1721,1447.3000000000332,1250.099999999985,2338116,5051044,6766283,30620108
177433365.1721,1447.3000000000332,1250.099999999985,2338116,5050589,6766283,30620563
177433367.1721,1447.3000000000332,1250.099999999985,2338101,5050589,6766298,30620563
177433369.1721,1447.3000000000332,1250.099999999985,2338101,5050401,6766298,30620751
177433371.1721,1447.2000000000332,1250.099999999985,2338549,5050209,6766298,30620943
177433373.1721,1447.2000000000332,1250.099999999985,2338549,5049814,6766298,30621338
177433375.1721,1447.2000000000332,1250.099999999985,2337717,5049717,6767130,30621435
177433377.1721,1447.2000000000332,1250.099999999985,2338165,5049280,6767130,30621872
177433379.1721,1447.1000000000333,1250.099999999985,2338244,5049130,6767130,30622022
177433381.1721,1447.0000000000334,1250.099999999985,2340350,5048951,6767136,30622201
177433383.1721,1447.0000000000334,1250.099999999985,2340350,5048951,6767136,30622201
177433385.1721,1446.9000000000335,1250.099999999985,2340367,5048835,6767136,30622317
177433387.1721,1446.9000000000335,1250.099999999985,2340367,5048835,6767136,30622317
177433389.1721,1446.9000000000335,1250.099999999985,2340367,5048210,6767136,30622942
177433391.1721,1446.9000000000335,1250.099999999985,2340367,5048077,6767136,30623075
177433393.1721,1446.8000000000336,1250.099999999985,2341502,5045952,6767136,30625200
177433395.1721,1446.8000000000336,1250.099999999985,2341502,5044893,6767136,30626259
177433397.1721,1446.8000000000336,1250.099999999985,2341502,5044398,6767136,30626754
177433399.1721,1446.8000000000336,1250.099999999985,2341502,5043966,6767136,30627186
177433401.1721,1446.7000000000337,1250.099999999985,2341502,5041982,6767136,30629170
177433403.1721,1446.5000000000337,1250.099999999985,2341759,5040073,6767136,30631079
177433405.1721,1446.5000000000337,1250.099999999985,2341913,5040068,6767136,30631084
177433407.1721,1446.5000000000337,1250.099999999985,2341913,5038391,6767136,30632761
177433409.1721,1446.5000000000337,1250.099999999985,2341913,5036911,6767136,30634241
177433411.1721,1446.5000000000337,1250.099999999985,2341913,5036911,6767136,30634241
177433413.1721,1446.5000000000337,1250.099999999985,2341913,5036896,6767136,30634256
177433415.1721,1446.5000000000337,1250.1999999999848,2341913,5036896,6767136,30634256
177433417.1721,1446.6000000000336,1250.1999999999848,2341849,5108575,6767200,30634257
177433419.1721,1446.5000000000337,1250.1999999999848,2341657,5108574,6767392,30634258
177433421.1721,1446.5000000000337,1250.1999999999848,2345518,5108213,6767392,30634619
177433423.1721,1446.5000000000337,1250.1999999999848,2345262,5108203,6767648,30634629
177433425.1721,1446.5000000000337,1250.1999999999848,2345262,5106480,6767648,30636352
177433427.1721,1446.5000000000337,1250.1999999999848,2345262,5104961,6767648,30637871
177433429.1721,1446.5000000000337,1250.1999999999848,2345262,5104407,6767648,30638425
177433431.1721,1446.5000000000337,1250.1999999999848,2345262,5104407,6767648,30638425
177433433.1721,1446.4000000000337,1250.1999999999848,2345384,5104208,6767648,30638624
177433435.1721,1446.4000000000337,1250.1999999999848,2345384,5103320,6767648,30639512
177433437.1721,1446.4000000000337,1250.1999999999848,2345384,5102993,6767648,30639839
177433439.1721,1446.3000000000338,1250.1999999999848,2345576,5102993,6767904,30639839
177433441.1721,1446.200000000034,1250.1999999999848,2346711,5102990,6767904,30639842
177433443.1721,1446.200000000034,1250.1999999999848,2346711,5102936,6767904,30639896
177433445.1721,1446.200000000034,1250.1999999999848,2346711,5102725,6767904,30640107
177433447.1721,1446.200000000034,1250.1999999999848,2346711,5102707,6767904,30640125
177433449.1721,1446.200000000034,1250.1999999999848,2346711,5102636,6767904,30640196
177433451.1721,1446.200000000034,1250.1999999999848,2346711,5102595,6767904,30640237
177433453.1721,1446.200000000034,1250.1999999999848,2346711,5102588,6767904,30640244
177433455.1721,1446.200000000034,1250.1999999999848,2346711,5102410,6767904,30640422
177433457.1721,1446.200000000034,1250.2999999999847,2346711,5102170,6767904,30640662
177433459.1721,1446.200000000034,1250.3999999999846,2346704,5173570,6767911,30640942
177433461.1721,1446.200000000034,1250.3999999999846,2346704,5213566,6767911,30640946
177433463.1721,1446.0000000000339,1250.3999999999846,2348304,5213229,6767911,30641283
177433465.1721,1445.900000000034,1250.3999999999846,2348304,5213205,6767911,30641307
177433467.1721,1445.900000000034,1250.3999999999846,2348882,5213205,6767911,30641307
177433469.1721,1445.900000000034,1250.3999999999846,2348882,5213205,6767911,30641307
177433471.1721,1445.800000000034,1250.3999999999846,2350731,5213121,6767912,30641391
177433473.1721,1445.800000000034,1250.3999999999846,2350731,5213006,6767912,30641506
177433475.1721,1445.800000000034,1250.4999999999845,2350731,5284274,6767912,30641918
177433477.1721,1445.800000000034,1250.5999999999844,2350731,5355954,6767912,30641918
177433479.1721,1445.800000000034,1250.5999999999844,2350731,5427634,6767912,30641918
177433481.1721,1445.800000000034,1250.5999999999844,2350667,5427437,6767976,30642115
177433483.1721,1445.800000000034,1250.5999999999844,2350411,5427437,6768232,30642115
177433485.1721,1445.800000000034,1250.5999999999844,2350411,5425309,6768232,30644243
177433487.1721,1445.7000000000342,1250.5999999999844,2350411,5425148,6768232,30644404
177433489.1721,1445.6000000000342,1250.5999999999844,2350488,5424958,6768232,30644594
177433491.1721,1445.6000000000342,1250.5999999999844,2350583,5422597,6768232,30646955
177433493.1721,1445.5000000000343,1250.5999999999844,2350583,5422597,6768232,30646955
177433495.1721,1445.4000000000344,1250.5999999999844,2351788,5422243,6768232,30647309
177433497.1721,1445.4000000000344,1250.5999999999844,2351788,5422243,6768232,30647309
177433499.1721,1445.3000000000345,1250.5999999999844,2351980,5421752,6768232,30647800
177433501.1721,1445.3000000000345,1250.5999999999844,2351980,5421696,6768232,30647856
177433503.1721,1445.3000000000345,1250.5999999999844,2351980,5421681,6768232,30647871
177433505.1721,1445.3000000000345,1250.5999999999844,2351980,5420557,6768232,30648995
177433507.1721,1445.2000000000346,1250.5999999999844,2353509,5420254,6768232,30649298
177433509.1721,1445.1000000000347,1250.5999999999844,2353693,5420064,6768240,30649488
177433511.1721,1445.1000000000347,1250.5999999999844,2353693,5419858,6768240,30649694
177433513.1721,1444.9000000000347,1250.5999999999844,2353836,5419600,6768240,30649952
177433515.1721,1444.8000000000347,1250.5999999999844,2353946,5419591,6768240,30649961
177433517.1721,1444.7000000000348,1250.5999999999844,2355858,5419479,6768240,30650073
177433519.1721,1444.600000000035,1250.5999999999844,2356986,5419169,6768240,30650383
177433521.1721,1444.600000000035,1250.5999999999844,2356986,5419169,6768240,30650383
177433523.1721,1444.600000000035,1250.5999999999844,2356801,5419089,6768241,30650463
177433525.1721,1444.600000000035,1250.5999999999844,2356801,5418913,6766956,30605038
177433527.1721,1444.600000000035,1250.5999999999844,2356801,5417551,6766956,30606400
177433529.1721,1444.600000000035,1250.5999999999844,2358465,5417551,6766956,30606400
177433531.1721,1444.600000000035,1250.5999999999844,2358465,5417295,6766956,30606656
177433533.1721,1444.600000000035,1250.5999999999844,2358465,5417284,6766956,30606667
177433535.1721,1444.600000000035,1250.5999999999844,2358465,5416304,6766956,30607647
177433537.1721,1444.600000000035,1250.5999999999844,2358465,5415858,6766956,30608093
177433539.1721,1444.600000000035,1250.5999999999844,2358465,5415757,6766956,30608194
177433541.1721,1444.600000000035,1250.5999999999844,2358465,5415742,6766956,30608209
177433543.1721,1444.600000000035,1250.5999999999844,2358465,5415559,6766956,30608392
177433545.1721,1444.600000000035,1250.5999999999844,2358465,5415556,6766956,30608395
177433547.1721,1444.600000000035,1250.5999999999844,2358465,5415486,6766956,30608465
177433549.1721,1444.600000000035,1250.5999999999844,2358465,5415431,6766956,30608520
177433551.1721,1444.600000000035,1250.5999999999844,2358465,5415394,6766956,30608557
177433553.1721,1444.600000000035,1250.5999999999844,2358465,5415393,6766956,30608558
177433555.1721,1444.600000000035,1250.5999999999844,2358465,5415393,6766956,30608558
177433557.1721,1444.600000000035,1250.5999999999844,2358556,5414846,6766956,30609105
177433559.1721,1444.600000000035,1250.5999999999844,2358556,5414086,6766956,30609865
177433561.1721,1444.600000000035,1250.5999999999844,2358556,5413759,6766956,30610192
177433563.1721,1444.600000000035,1250.5999999999844,2358556,5413534,6766956,30610417
177433565.1721,1444.600000000035,1250.5999999999844,2358556,5413528,6766956,30610423
177433567.1721,1444.600000000035,1250.5999999999844,2358556,5413464,6766956,30610487
177433569.1721,1444.500000000035,1250.5999999999844,2359235,5413464,6767020,30610487
177433571.1721,1444.500000000035,1250.6999999999844,2359235,5413341,6767020,30610610
177433573.1721,1444.300000000035,1250.6999999999844,2360060,5414251,6767020,30610724
177433575.1721,1444.200000000035,1250.6999999999844,2360920,5414251,6767020,30610724
177433577.1721,1444.200000000035,1250.6999999999844,2360920,5414140,6767020,30610835
177433579.1721,1444.1000000000352,1250.6999999999844,2362449,5414054,6767020,30610921
177433581.1721,1444.1000000000352,1250.6999999999844,2362449,5414042,6767020,30610933
177433583.1721,1444.1000000000352,1250.6999999999844,2362449,5414040,6767020,30610935
177433585.1721,1444.1000000000352,1250.6999999999844,2362449,5414040,6767020,30610935
177433587.1721,1444.1000000000352,1250.6999999999844,2362449,5414040,6767020,30610935
177433589.1721,1444.1000000000352,1250.6999999999844,2362449,5414040,6767020,30610935
177433591.1721,1444.1000000000352,1250.6999999999844,2361233,5414005,6768236,30610970
177433593.1721,1444.1000000000352,1250.6999999999844,2360925,5413874,6768557,30611101
177433595.1721,1444.1000000000352,1250.6999999999844,2360925,5413744,6768557,30611231
177433597.1721,1444.1000000000352,1250.6999999999844,2360925,5413471,6768557,30611504
177433599.1721,1444.1000000000352,1250.6999999999844,2360925,5413471,6768557,30611504
177433601.1721,1444.1000000000352,1250.5999999999844,2360925,5412675,6768557,30612300
177433603.1721,1444.1000000000352,1250.5999999999844,2360925,5412675,6768557,30612300
177433605.1721,1444.1000000000352,1250.5999999999844,2360925,5412333,6768557,30612642
177433607.1721,1444.0000000000352,1250.6999999999844,2360925,5412306,6768557,30612669
177433609.1721,1443.9000000000353,1250.6999999999844,2361027,5428306,6768557,30612669
177433611.1721,1443.9000000000353,1250.6999999999844,2361027,5428269,6768557,30612706
177433613.1721,1443.9000000000353,1250.6999999999844,2361027,5428158,6768557,30612817
177433615.1721,1443.9000000000353,1250.6999999999844,2361027,5428158,6768557,30612817
177433617.1721,1443.9000000000353,1250.7999999999843,2361027,5427021,6768557,30613954
177433619.1721,1443.9000000000353,1250.7999999999843,2360958,5570005,6768558,30614330
177433621.1721,1443.8000000000354,1250.8999999999842,2360958,5572232,6768558,30614343
177433623.1721,1443.6000000000354,1250.8999999999842,2362419,5572189,6768558,30614386
177433625.1721,1443.6000000000354,1250.8999999999842,2362560,5572154,6768558,30614421
177433627.1721,1443.5000000000355,1250.8999999999842,2362560,5572032,6768558,30614543
177433629.1721,1443.5000000000355,1250.8999999999842,2363866,5572032,6768558,30614543
177433631.1721,1443.5000000000355,1250.8999999999842,2363866,5571980,6768558,30614595
177433633.1721,1443.3000000000354,1250.7999999999843,2363881,5568812,6768558,30617763
177433635.1721,1443.3000000000354,1250.7999999999843,2366121,5568812,6768558,30617763
177433637.1721,1443.3000000000354,1250.8999999999842,2366121,5570086,6768558,30618089
177433639.1721,1443.3000000000354,1250.8999999999842,2366121,5569885,6768558,30618290
177433641.1721,1443.3000000000354,1250.8999999999842,2366047,5569633,6768632,30618542
177433643.1721,1443.3000000000354,1250.8999999999842,2366019,5569077,6768660,30619098
177433645.1721,1443.3000000000354,1250.8999999999842,2366019,5568971,6768660,30619204
177433647.1721,1443.3000000000354,1250.7999999999843,2366019,5568329,6768660,30619846
177433649.1721,1443.3000000000354,1250.8999999999842,2366019,5570332,6768660,30619891
177433651.1721,1443.3000000000354,1250.8999999999842,2366019,5570332,6768660,30619891
177433653.1721,1443.3000000000354,1250.8999999999842,2366019,5570332,6768660,30619891
177433655.1721,1443.3000000000354,1250.8999999999842,2366019,5570332,6768660,30619891
177433657.1721,1443.2000000000355,1250.8999999999842,2367683,5569697,6768660,30620526
177433659.1721,1443.1000000000356,1250.8999999999842,2369005,5569697,6768660,30620526
177433661.1721,1443.1000000000356,1250.8999999999842,2369004,5569265,6768661,30620958
177433663.1721,1443.0000000000357,1250.8999999999842,2369009,5569124,6768661,30621099
177433665.1721,1443.0000000000357,1250.8999999999842,2369009,5569110,6768661,30621113
177433667.1721,1443.0000000000357,1250.7999999999843,2369009,5569110,6768661,30621113
177433669.1721,1443.0000000000357,1250.7999999999843,2369009,5567824,6768661,30622399
177433671.1721,1443.0000000000357,1250.7999999999843,2369009,5567567,6768661,30622656
177433673.1721,1443.0000000000357,1250.7999999999843,2369009,5567545,6768661,30622678
177433675.1721,1443.0000000000357,1250.7999999999843,2369009,5567331,6768661,30622892
177433677.1721,1442.9000000000358,1250.7999999999843,2369047,5567331,6768661,30622892
177433679.1721,1442.9000000000358,1250.7999999999843,2369047,5565039,6768661,30625184
177433681.1721,1442.9000000000358,1250.7999999999843,2369047,5565039,6768661,30625184
177433683.1721,1442.9000000000358,1250.7999999999843,2369047,5564991,6768661,30625232
177433685.1721,1442.8000000000359,1250.7999999999843,2369118,5564847,6768661,30625376
177433687.1721,1442.8000000000359,1250.7999999999843,2369118,5564801,6768661,30625422
177433689.1721,1442.8000000000359,1250.7999999999843,2369118,5562663,6768661,30627560
177433691.1721,1442.8000000000359,1250.7999999999843,2369054,5562580,6768725,30627643
177433693.1721,1442.8000000000359,1250.8999999999842,2369054,5564669,6768725,30628050
177433695.1721,1442.8000000000359,1250.8999999999842,2369054,5564647,6768725,30628072
177433697.1721,1442.700000000036,1250.8999999999842,2369259,5564563,6768725,30628156
177433699.1721,1443.100000000036,1250.8999999999842,2369259,5564563,6768725,30628156
177433701.1721,1443.100000000036,1250.8999999999842,2368747,5564232,6769237,30628487
177433703.1721,1443.100000000036,1250.8999999999842,2368747,5563882,6766661,30529581
177433705.1721,1443.100000000036,1250.8999999999842,2368747,5563209,6766661,30530254
177433707.1721,1443.100000000036,1250.8999999999842,2368491,5563151,6766917,30530312
177433709.1721,1443.100000000036,1250.8999999999842,2368491,5562782,6766917,30530681
177433711.1721,1443.100000000036,1250.8999999999842,2368491,5562622,6766917,30530841
177433713.1721,1443.100000000036,1250.8999999999842,2368491,5562591,6766917,30530872
177433715.1721,1443.100000000036,1250.8999999999842,2368491,5562585,6766917,30530878
177433717.1721,1443.100000000036,1250.8999999999842,2368491,5562585,6766917,30530878
177433719.1721,1443.100000000036,1250.8999999999842,2368491,5562585,6766917,30530878
177433721.1721,1443.100000000036,1250.8999999999842,2368491,5562585,6766917,30530878
177433723.1721,1443.100000000036,1250.8999999999842,2368491,5562585,6766917,30530878
177433725.1721,1443.100000000036,1250.8999999999842,2368491,5562583,6766917,30530880
177433727.1721,1443.100000000036,1250.8999999999842,2368491,5562583,6766917,30530880
177433729.1721,1443.100000000036,1250.8999999999842,2368491,5562583,6766917,30530880
177433731.1721,1443.100000000036,1250.8999999999842,2368491,5562537,6766917,30530926
177433733.1721,1443.100000000036,1250.8999999999842,2368491,5562537,6766917,30530926
177433735.1721,1443.0000000000362,1250.7999999999843,2368491,5562196,6766917,30531267
177433737.1721,1443.0000000000362,1250.7999999999843,2370731,5562058,6766917,30531405
177433739.1721,1443.0000000000362,1250.7999999999843,2370731,5562031,6766917,30531432
177433741.1721,1443.0000000000362,1250.7999999999843,2370731,5562016,6766917,30531447
177433743.1721,1443.0000000000362,1250.7999999999843,2370731,5561774,6766917,30531689
177433745.1721,1443.0000000000362,1250.7999999999843,2370731,5561774,6766917,30531689
177433747.1721,1443.0000000000362,1250.7999999999843,2370731,5561693,6766917,30531770
177433749.1721,1443.0000000000362,1250.7999999999843,2370731,5561693,6766917,30531770
177433751.1721,1443.0000000000362,1250.7999999999843,2370730,5561174,6766918,30532289
177433753.1721,1443.0000000000362,1250.8999999999842,2370442,5586174,6767206,30532289
177433755.1721,1442.800000000036,1250.8999999999842,2370712,5583795,6767206,30534668
177433757.1721,1442.800000000036,1250.8999999999842,2370744,5583196,6767206,30535267
177433759.1721,1442.800000000036,1250.8999999999842,2370744,5581172,6767206,30537291
177433761.1721,1442.800000000036,1250.8999999999842,2370744,5581136,6767206,30537327
177433763.1721,1442.800000000036,1250.8999999999842,2370744,5581123,6767206,30537340
177433765.1721,1442.7000000000362,1250.8999999999842,2372695,5581026,6767206,30537437
177433767.1721,1442.7000000000362,1250.8999999999842,2372695,5581026,6767206,30537437
177433769.1721,1442.7000000000362,1250.999999999984,2372439,5580887,6767462,30537576
177433771.1721,1442.7000000000362,1250.999999999984,2372439,5610887,6767462,30537576
177433773.1721,1442.7000000000362,1250.999999999984,2372439,5610039,6767462,30538424
177433775.1721,1442.5000000000362,1250.999999999984,2372561,5610025,6767622,30538438
177433777.1721,1442.600000000036,1250.999999999984,2372561,5609958,6767622,30538505
177433779.1721,1442.600000000036,1250.999999999984,2372305,5609958,6767878,30538505
177433781.1721,1442.600000000036,1250.999999999984,2372305,5609958,6767878,30538505
177433783.1721,1423.400000000036,1250.999999999984,2372281,5609958,6767902,30538505
177433785.1721,1423.400000000036,1250.999999999984,2373497,5609902,6767902,30538561
177433787.1721,1423.300000000036,1250.999999999984,2373540,5608118,6767902,30540345
177433789.1721,1423.300000000036,1251.099999999984,2373540,5608108,6767902,30540355
177433791.1721,1423.2000000000362,1251.099999999984,2375075,5679787,6767902,30540356
177433793.1721,1423.2000000000362,1251.099999999984,2374947,5679787,6768030,30540356
177433795.1721,1423.2000000000362,1251.099999999984,2374947,5679787,6768030,30540356
177433797.1721,1423.2000000000362,1251.099999999984,2374947,5679552,6768030,30540591
177433799.1721,1423.2000000000362,1251.099999999984,2374947,5679532,6768030,30540611
177433801.1721,1423.2000000000362,1251.099999999984,2374947,5679526,6768030,30540617
177433803.1721,1423.2000000000362,1251.099999999984,2374947,5679466,6768030,30540677
177433805.1721,1423.2000000000362,1251.099999999984,2374947,5679004,6768030,30541139
177433807.1721,1423.2000000000362,1251.099999999984,2374913,5678940,6768064,30541203
177433809.1721,1406.0000000000362,1251.099999999984,2376129,5678940,6768064,30541203
177433811.1721,1406.0000000000362,1251.099999999984,2376129,5678940,6768064,30541203
177433813.1721,1406.0000000000362,1251.099999999984,2376121,5678864,6768072,30541279
177433815.1721,1406.0000000000362,1251.099999999984,2376121,5678459,6768072,30541684
177433817.1721,1406.0000000000362,1251.099999999984,2376121,5678263,6768072,30541880
177433819.1721,1405.9000000000362,1251.099999999984,2377494,5678263,6768072,30541880
177433821.1721,1405.9000000000362,1251.099999999984,2377494,5678263,6768072,30541880
177433823.1721,1405.8000000000363,1251.099999999984,2377494,5678263,6768072,30541880
177433825.1721,1405.8000000000363,1251.099999999984,2377517,5678283,6768072,30541880
177433827.1721,1405.7000000000364,1251.099999999984,2377537,5678155,6768072,30542008
177433829.1721,1405.7000000000364,1251.099999999984,2377537,5678155,6768072,30542008
177433831.1721,1405.6000000000365,1251.099999999984,2377537,5678150,6768072,30542013
177433833.1721,1405.6000000000365,1251.099999999984,2378973,5678148,6768072,30542015
177433835.1721,1390.1000000000365,1251.099999999984,2378985,5677889,6768072,30542274
177433837.1721,1390.1000000000365,1251.099999999984,2378985,5676783,6768072,30543380
177433839.1721,1390.1000000000365,1251.099999999984,2378985,5676524,6768072,30543639
177433841.1721,1390.0000000000366,1251.099999999984,2379005,5676519,6768072,30543644
177433843.1721,1389.9000000000367,1251.099999999984,2380378,5676518,6768072,30543645
177433845.1721,1389.9000000000367,1251.099999999984,2380378,5676168,6768072,30543995
177433847.1721,1389.9000000000367,1251.199999999984,2380378,5677940,6768072,30544143
177433849.1721,1389.9000000000367,1251.199999999984,2380378,5677530,6768072,30544553
177433851.1721,1389.9000000000367,1251.199999999984,2380378,5677425,6768072,30544658
177433853.1721,1389.9000000000367,1251.199999999984,2380378,5676946,6768072,30545137
177433855.1721,1389.8000000000368,1251.199999999984,2380552,5676945,6768072,30545138
177433857.1721,1389.8000000000368,1251.199999999984,2380552,5676945,6768072,30545138
177433859.1721,1389.8000000000368,1251.199999999984,2380552,5676805,6768072,30545278
177433861.1721,1389.7000000000369,1251.199999999984,2380552,5676570,6768072,30545513
177433863.1721,1389.7000000000369,1251.199999999984,2381925,5676570,6768072,30545513
177433865.1721,1389.7000000000369,1251.199999999984,2381925,5676570,6768072,30545513
177433867.1721,1389.7000000000369,1251.199999999984,2381925,5676307,6768072,30545776
177433869.1721,1389.7000000000369,1251.099999999984,2381925,5675293,6768072,30546790
177433871.1721,1389.7000000000369,1251.099999999984,2381925,5675259,6768072,30546824
177433873.1721,1389.7000000000369,1251.099999999984,2381925,5675029,6768072,30547054
177433875.1721,1389.7000000000369,1251.099999999984,2377778,5675029,6768080,30547054
177433877.1721,1389.7000000000369,1251.099999999984,2377562,5675029,6768296,30547054
177433879.1721,1389.7000000000369,1251.099999999984,2377306,5674718,6768552,30547365
177433881.1721,1389.7000000000369,1251.099999999984,2377306,5674134,6763105,30470274
177433883.1721,1389.7000000000369,1251.099999999984,2377306,5674120,6763105,30470288
177433885.1721,1389.7000000000369,1251.099999999984,2377282,5674099,6763129,30470309
